# wavelength_A  flux_norm
6411.10139  1.00000000
6411.23890  1.00000000
6411.37642  1.00000000
6411.51394  1.00000000
6411.65146  1.00000000
6411.78897  1.00000000
6411.92649  1.00000000
6412.06401  1.00000000
6412.20153  1.00000000
6412.33904  1.00000000
6412.47656  1.00000000
6412.61408  1.00000000
6412.75159  1.00000000
6412.88911  1.00000000
6413.02663  1.00000000
6413.16415  1.00000000
6413.30166  1.00000000
6413.43918  1.00000000
6413.57670  1.00000000
6413.71421  1.00000000
6413.85173  1.00000000
6413.98925  1.00000000
6414.12677  1.00000000
6414.26428  1.00000000
6414.40180  1.00000000
6414.53932  1.00000000
6414.67683  1.00000000
6414.81435  1.00000000
6414.95187  1.00000000
6415.08939  1.00000000
6415.22690  1.00000000
6415.36442  1.00000000
6415.50194  1.00000000
6415.63945  1.00000000
6415.77697  1.00000000
6415.91449  1.00000000
6416.05201  1.00000000
6416.18952  1.00000000
6416.32704  1.00000000
6416.46456  1.00000000
6416.60208  1.00000000
6416.73959  1.00000000
6416.87711  1.00000000
6417.01463  1.00000000
6417.15214  1.00000000
6417.28966  1.00000000
6417.42718  1.00000000
6417.56470  1.00000000
6417.70221  1.00000000
6417.83973  1.00000000
6417.97725  1.00000000
6418.11476  1.00000000
6418.25228  1.00000000
6418.38980  1.00000000
6418.52732  1.00000000
6418.66483  1.00000000
6418.80235  1.00000000
6418.93987  1.00000000
6419.07738  1.00000000
6419.21490  1.00000000
6419.35242  1.00000000
6419.48994  1.00000000
6419.62745  1.00000000
6419.76497  1.00000000
6419.90249  1.00000000
6420.04001  1.00000000
6420.17752  1.00000000
6420.31504  1.00000000
6420.45256  1.00000000
6420.59007  1.00000000
6420.72759  1.00000000
6420.86511  1.00000000
6421.00263  1.00000000
6421.14014  1.00000000
6421.27766  1.00000000
6421.41518  1.00000000
6421.55269  1.00000000
6421.69021  1.00000000
6421.82773  1.00000000
6421.96525  1.00000000
6422.10276  1.00000000
6422.24028  1.00000000
6422.37780  1.00000000
6422.51531  1.00000000
6422.65283  1.00000000
6422.79035  1.00000000
6422.92787  1.00000000
6423.06538  1.00000000
6423.20290  1.00000000
6423.34042  1.00000000
6423.47793  1.00000000
6423.61545  1.00000000
6423.75297  1.00000000
6423.89049  1.00000000
6424.02800  1.00000000
6424.16552  1.00000000
6424.30304  1.00000000
6424.44056  1.00000000
6424.57807  1.00000000
6424.71559  1.00000000
6424.85311  1.00000000
6424.99062  1.00000000
6425.12814  1.00000000
6425.26566  1.00000000
6425.40318  1.00000000
6425.54069  1.00000000
6425.67821  1.00000000
6425.81573  1.00000000
6425.95324  1.00000000
6426.09076  1.00000000
6426.22828  1.00000000
6426.36580  1.00000000
6426.50331  1.00000000
6426.64083  1.00000000
6426.77835  1.00000000
6426.91586  1.00000000
6427.05338  1.00000000
6427.19090  1.00000000
6427.32842  1.00000000
6427.46593  1.00000000
6427.60345  1.00000000
6427.74097  1.00000000
6427.87848  1.00000000
6428.01600  1.00000000
6428.15352  1.00000000
6428.29104  1.00000000
6428.42855  1.00000000
6428.56607  1.00000000
6428.70359  1.00000000
6428.84111  1.00000000
6428.97862  1.00000000
6429.11614  1.00000000
6429.25366  1.00000000
6429.39117  1.00000000
6429.52869  1.00000000
6429.66621  1.00000000
6429.80373  1.00000000
6429.94124  1.00000000
6430.07876  1.00000000
6430.21628  1.00000000
6430.35379  1.00000000
6430.49131  1.00000000
6430.62883  1.00000000
6430.76635  1.00000000
6430.90386  1.00000000
6431.04138  1.00000000
6431.17890  1.00000000
6431.31641  1.00000000
6431.45393  1.00000000
6431.59145  1.00000000
6431.72897  1.00000000
6431.86648  1.00000000
6432.00400  1.00000000
6432.14152  1.00000000
6432.27903  1.00000000
6432.41655  1.00000000
6432.55407  1.00000000
6432.69159  1.00000000
6432.82910  1.00000000
6432.96662  1.00000000
6433.10414  1.00000000
6433.24166  1.00000000
6433.37917  1.00000000
6433.51669  1.00000000
6433.65421  1.00000000
6433.79172  1.00000000
6433.92924  1.00000000
6434.06676  1.00000000
6434.20428  1.00000000
6434.34179  1.00000000
6434.47931  1.00000000
6434.61683  1.00000000
6434.75434  1.00000000
6434.89186  1.00000000
6435.02938  1.00000000
6435.16690  1.00000000
6435.30441  1.00000000
6435.44193  1.00000000
6435.57945  1.00000000
6435.71696  1.00000000
6435.85448  1.00000000
6435.99200  1.00000000
6436.12952  1.00000000
6436.26703  1.00000000
6436.40455  1.00000000
6436.54207  1.00000000
6436.67958  1.00000000
6436.81710  1.00000000
6436.95462  1.00000000
6437.09214  1.00000000
6437.22965  1.00000000
6437.36717  1.00000000
6437.50469  1.00000000
6437.64221  1.00000000
6437.77972  1.00000000
6437.91724  1.00000000
6438.05476  1.00000000
6438.19227  1.00000000
6438.32979  1.00000000
6438.46731  1.00000000
6438.60483  1.00000000
6438.74234  1.00000000
6438.87986  1.00000000
6439.01738  1.00000000
6439.15489  1.00000000
6439.29241  1.00000000
6439.42993  1.00000000
6439.56745  1.00000000
6439.70496  1.00000000
6439.84248  1.00000000
6439.98000  1.00000000
6440.11751  1.00000000
6440.25503  1.00000000
6440.39255  1.00000000
6440.53007  1.00000000
6440.66758  1.00000000
6440.80510  1.00000000
6440.94262  1.00000000
6441.08014  1.00000000
6441.21765  1.00000000
6441.35517  1.00000000
6441.49269  1.00000000
6441.63020  1.00000000
6441.76772  1.00000000
6441.90524  1.00000000
6442.04276  1.00000000
6442.18027  1.00000000
6442.31779  1.00000000
6442.45531  1.00000000
6442.59282  1.00000000
6442.73034  1.00000000
6442.86786  1.00000000
6443.00538  1.00000000
6443.14289  1.00000000
6443.28041  1.00000000
6443.41793  1.00000000
6443.55544  1.00000000
6443.69296  1.00000000
6443.83048  1.00000000
6443.96800  1.00000000
6444.10551  1.00000000
6444.24303  1.00000000
6444.38055  1.00000000
6444.51806  1.00000000
6444.65558  1.00000000
6444.79310  1.00000000
6444.93062  1.00000000
6445.06813  1.00000000
6445.20565  1.00000000
6445.34317  1.00000000
6445.48069  1.00000000
6445.61820  1.00000000
6445.75572  1.00000000
6445.89324  1.00000000
6446.03075  1.00000000
6446.16827  1.00000000
6446.30579  1.00000000
6446.44331  1.00000000
6446.58082  1.00000000
6446.71834  1.00000000
6446.85586  1.00000000
6446.99337  1.00000000
6447.13089  1.00000000
6447.26841  1.00000000
6447.40593  1.00000000
6447.54344  1.00000000
6447.68096  1.00000000
6447.81848  1.00000000
6447.95599  1.00000000
6448.09351  1.00000000
6448.23103  1.00000000
6448.36855  1.00000000
6448.50606  1.00000000
6448.64358  1.00000000
6448.78110  1.00000000
6448.91861  1.00000000
6449.05613  1.00000000
6449.19365  1.00000000
6449.33117  1.00000000
6449.46868  1.00000000
6449.60620  1.00000000
6449.74372  1.00000000
6449.88124  1.00000000
6450.01875  1.00000000
6450.15627  1.00000000
6450.29379  1.00000000
6450.43130  1.00000000
6450.56882  1.00000000
6450.70634  1.00000000
6450.84386  1.00000000
6450.98137  1.00000000
6451.11889  1.00000000
6451.25641  1.00000000
6451.39392  1.00000000
6451.53144  1.00000000
6451.66896  1.00000000
6451.80648  1.00000000
6451.94399  1.00000000
6452.08151  1.00000000
6452.21903  1.00000000
6452.35654  1.00000000
6452.49406  1.00000000
6452.63158  1.00000000
6452.76910  1.00000000
6452.90661  1.00000000
6453.04413  1.00000000
6453.18165  1.00000000
6453.31916  1.00000000
6453.45668  1.00000000
6453.59420  1.00000000
6453.73172  1.00000000
6453.86923  1.00000000
6454.00675  1.00000000
6454.14427  1.00000000
6454.28179  1.00000000
6454.41930  1.00000000
6454.55682  1.00000000
6454.69434  1.00000000
6454.83185  1.00000000
6454.96937  1.00000000
6455.10689  1.00000000
6455.24441  1.00000000
6455.38192  1.00000000
6455.51944  1.00000000
6455.65696  1.00000000
6455.79447  1.00000000
6455.93199  1.00000000
6456.06951  1.00000000
6456.20703  1.00000000
6456.34454  1.00000000
6456.48206  1.00000000
6456.61958  1.00000000
6456.75709  1.00000000
6456.89461  1.00000000
6457.03213  1.00000000
6457.16965  1.00000000
6457.30716  1.00000000
6457.44468  1.00000000
6457.58220  1.00000000
6457.71971  1.00000000
6457.85723  1.00000000
6457.99475  1.00000000
6458.13227  1.00000000
6458.26978  1.00000000
6458.40730  1.00000000
6458.54482  1.00000000
6458.68234  1.00000000
6458.81985  1.00000000
6458.95737  1.00000000
6459.09489  1.00000000
6459.23240  1.00000000
6459.36992  1.00000000
6459.50744  1.00000000
6459.64496  1.00000000
6459.78247  1.00000000
6459.91999  1.00000000
6460.05751  1.00000000
6460.19502  1.00000000
6460.33254  1.00000000
6460.47006  1.00000000
6460.60758  1.00000000
6460.74509  1.00000000
6460.88261  1.00000000
6461.02013  1.00000000
6461.15764  1.00000000
6461.29516  1.00000000
6461.43268  1.00000000
6461.57020  1.00000000
6461.70771  1.00000000
6461.84523  1.00000000
6461.98275  1.00000000
6462.12027  1.00000000
6462.25778  1.00000000
6462.39530  1.00000000
6462.53282  1.00000000
6462.67033  1.00000000
6462.80785  1.00000000
6462.94537  1.00000000
6463.08289  1.00000000
6463.22040  1.00000000
6463.35792  1.00000000
6463.49544  1.00000000
6463.63295  1.00000000
6463.77047  1.00000000
6463.90799  1.00000000
6464.04551  1.00000000
6464.18302  1.00000000
6464.32054  1.00000000
6464.45806  1.00000000
6464.59557  1.00000000
6464.73309  1.00000000
6464.87061  1.00000000
6465.00813  1.00000000
6465.14564  1.00000000
6465.28316  1.00000000
6465.42068  1.00000000
6465.55819  1.00000000
6465.69571  1.00000000
6465.83323  1.00000000
6465.97075  1.00000000
6466.10826  1.00000000
6466.24578  1.00000000
6466.38330  1.00000000
6466.52082  1.00000000
6466.65833  1.00000000
6466.79585  1.00000000
6466.93337  1.00000000
6467.07088  1.00000000
6467.20840  1.00000000
6467.34592  1.00000000
6467.48344  1.00000000
6467.62095  1.00000000
6467.75847  1.00000000
6467.89599  1.00000000
6468.03350  1.00000000
6468.17102  1.00000000
6468.30854  1.00000000
6468.44606  1.00000000
6468.58357  1.00000000
6468.72109  1.00000000
6468.85861  1.00000000
6468.99612  1.00000000
6469.13364  1.00000000
6469.27116  1.00000000
6469.40868  1.00000000
6469.54619  1.00000000
6469.68371  1.00000000
6469.82123  1.00000000
6469.95874  1.00000000
6470.09626  1.00000000
6470.23378  1.00000000
6470.37130  1.00000000
6470.50881  1.00000000
6470.64633  1.00000000
6470.78385  1.00000000
6470.92137  1.00000000
6471.05888  1.00000000
6471.19640  1.00000000
6471.33392  1.00000000
6471.47143  1.00000000
6471.60895  1.00000000
6471.74647  1.00000000
6471.88399  1.00000000
6472.02150  1.00000000
6472.15902  1.00000000
6472.29654  1.00000000
6472.43405  1.00000000
6472.57157  1.00000000
6472.70909  1.00000000
6472.84661  1.00000000
6472.98412  1.00000000
6473.12164  1.00000000
6473.25916  1.00000000
6473.39667  1.00000000
6473.53419  1.00000000
6473.67171  1.00000000
6473.80923  1.00000000
6473.94674  1.00000000
6474.08426  1.00000000
6474.22178  1.00000000
6474.35929  1.00000000
6474.49681  1.00000000
6474.63433  1.00000000
6474.77185  1.00000000
6474.90936  1.00000000
6475.04688  1.00000000
6475.18440  1.00000000
6475.32192  1.00000000
6475.45943  1.00000000
6475.59695  1.00000000
6475.73447  1.00000000
6475.87198  1.00000000
6476.00950  1.00000000
6476.14702  1.00000000
6476.28454  1.00000000
6476.42205  1.00000000
6476.55957  1.00000000
6476.69709  1.00000000
6476.83460  1.00000000
6476.97212  1.00000000
6477.10964  1.00000000
6477.24716  1.00000000
6477.38467  1.00000000
6477.52219  1.00000000
6477.65971  1.00000000
6477.79722  1.00000000
6477.93474  1.00000000
6478.07226  1.00000000
6478.20978  1.00000000
6478.34729  1.00000000
6478.48481  1.00000000
6478.62233  1.00000000
6478.75984  1.00000000
6478.89736  1.00000000
6479.03488  1.00000000
6479.17240  1.00000000
6479.30991  1.00000000
6479.44743  1.00000000
6479.58495  1.00000000
6479.72247  1.00000000
6479.85998  1.00000000
6479.99750  1.00000000
6480.13502  1.00000000
6480.27253  1.00000000
6480.41005  1.00000000
6480.54757  1.00000000
6480.68509  1.00000000
6480.82260  1.00000000
6480.96012  1.00000000
6481.09764  1.00000000
6481.23515  1.00000000
6481.37267  1.00000000
6481.51019  1.00000000
6481.64771  1.00000000
6481.78522  1.00000000
6481.92274  1.00000000
6482.06026  1.00000000
6482.19777  1.00000000
6482.33529  1.00000000
6482.47281  1.00000000
6482.61033  1.00000000
6482.74784  1.00000000
6482.88536  1.00000000
6483.02288  1.00000000
6483.16040  1.00000000
6483.29791  1.00000000
6483.43543  1.00000000
6483.57295  1.00000000
6483.71046  1.00000000
6483.84798  1.00000000
6483.98550  1.00000000
6484.12302  1.00000000
6484.26053  1.00000000
6484.39805  1.00000000
6484.53557  1.00000000
6484.67308  1.00000000
6484.81060  1.00000000
6484.94812  1.00000000
6485.08564  1.00000000
6485.22315  1.00000000
6485.36067  1.00000000
6485.49819  1.00000000
6485.63570  1.00000000
6485.77322  1.00000000
6485.91074  1.00000000
6486.04826  1.00000000
6486.18577  1.00000000
6486.32329  1.00000000
6486.46081  1.00000000
6486.59832  1.00000000
6486.73584  1.00000000
6486.87336  1.00000000
6487.01088  1.00000000
6487.14839  1.00000000
6487.28591  1.00000000
6487.42343  1.00000000
6487.56095  1.00000000
6487.69846  1.00000000
6487.83598  1.00000000
6487.97350  1.00000000
6488.11101  1.00000000
6488.24853  1.00000000
6488.38605  1.00000000
6488.52357  1.00000000
6488.66108  1.00000000
6488.79860  1.00000000
6488.93612  1.00000000
6489.07363  1.00000000
6489.21115  1.00000000
6489.34867  1.00000000
6489.48619  1.00000000
6489.62370  1.00000000
6489.76122  1.00000000
6489.89874  1.00000000
6490.03625  1.00000000
6490.17377  1.00000000
6490.31129  1.00000000
6490.44881  1.00000000
6490.58632  1.00000000
6490.72384  1.00000000
6490.86136  1.00000000
6490.99887  1.00000000
6491.13639  1.00000000
6491.27391  1.00000000
6491.41143  1.00000000
6491.54894  1.00000000
6491.68646  1.00000000
6491.82398  1.00000000
6491.96150  1.00000000
6492.09901  1.00000000
6492.23653  1.00000000
6492.37405  1.00000000
6492.51156  1.00000000
6492.64908  1.00000000
6492.78660  1.00000000
6492.92412  1.00000000
6493.06163  1.00000000
6493.19915  1.00000000
6493.33667  1.00000000
6493.47418  1.00000000
6493.61170  1.00000000
6493.74922  1.00000000
6493.88674  1.00000000
6494.02425  1.00000000
6494.16177  1.00000000
6494.29929  1.00000000
6494.43680  1.00000000
6494.57432  1.00000000
6494.71184  1.00000000
6494.84936  1.00000000
6494.98687  1.00000000
6495.12439  1.00000000
6495.26191  1.00000000
6495.39942  1.00000000
6495.53694  1.00000000
6495.67446  1.00000000
6495.81198  1.00000000
6495.94949  1.00000000
6496.08701  1.00000000
6496.22453  1.00000000
6496.36205  1.00000000
6496.49956  1.00000000
6496.63708  1.00000000
6496.77460  1.00000000
6496.91211  1.00000000
6497.04963  1.00000000
6497.18715  1.00000000
6497.32467  1.00000000
6497.46218  1.00000000
6497.59970  1.00000000
6497.73722  1.00000000
6497.87473  1.00000000
6498.01225  1.00000000
6498.14977  1.00000000
6498.28729  1.00000000
6498.42480  1.00000000
6498.56232  1.00000000
6498.69984  1.00000000
6498.83735  1.00000000
6498.97487  1.00000000
6499.11239  1.00000000
6499.24991  1.00000000
6499.38742  1.00000000
6499.52494  1.00000000
6499.66246  1.00000000
6499.79997  1.00000000
6499.93749  1.00000000
6500.07501  1.00000000
6500.21253  1.00000000
6500.35004  1.00000000
6500.48756  1.00000000
6500.62508  1.00000000
6500.76260  1.00000000
6500.90011  1.00000000
6501.03763  1.00000000
6501.17515  1.00000000
6501.31266  1.00000000
6501.45018  1.00000000
6501.58770  1.00000000
6501.72522  1.00000000
6501.86273  1.00000000
6502.00025  1.00000000
6502.13777  1.00000000
6502.27528  1.00000000
6502.41280  1.00000000
6502.55032  1.00000000
6502.68784  1.00000000
6502.82535  1.00000000
6502.96287  1.00000000
6503.10039  1.00000000
6503.23790  1.00000000
6503.37542  1.00000000
6503.51294  1.00000000
6503.65046  1.00000000
6503.78797  1.00000000
6503.92549  1.00000000
6504.06301  1.00000000
6504.20053  1.00000000
6504.33804  1.00000000
6504.47556  1.00000000
6504.61308  1.00000000
6504.75059  1.00000000
6504.88811  1.00000000
6505.02563  1.00000000
6505.16315  1.00000000
6505.30066  1.00000000
6505.43818  1.00000000
6505.57570  1.00000000
6505.71321  1.00000000
6505.85073  1.00000000
6505.98825  1.00000000
6506.12577  1.00000000
6506.26328  1.00000000
6506.40080  1.00000000
6506.53832  1.00000000
6506.67583  1.00000000
6506.81335  1.00000000
6506.95087  1.00000000
6507.08839  1.00000000
6507.22590  1.00000000
6507.36342  1.00000000
6507.50094  1.00000000
6507.63845  1.00000000
6507.77597  1.00000000
6507.91349  1.00000000
6508.05101  1.00000000
6508.18852  1.00000000
6508.32604  1.00000000
6508.46356  1.00000000
6508.60108  1.00000000
6508.73859  1.00000000
6508.87611  1.00000000
6509.01363  1.00000000
6509.15114  1.00000000
6509.28866  1.00000000
6509.42618  1.00000000
6509.56370  1.00000000
6509.70121  1.00000000
6509.83873  1.00000000
6509.97625  1.00000000
6510.11376  1.00000000
6510.25128  1.00000000
6510.38880  1.00000000
6510.52632  1.00000000
6510.66383  1.00000000
6510.80135  1.00000000
6510.93887  1.00000000
6511.07638  1.00000000
6511.21390  1.00000000
6511.35142  1.00000000
6511.48894  1.00000000
6511.62645  1.00000000
6511.76397  1.00000000
6511.90149  1.00000000
6512.03900  1.00000000
6512.17652  1.00000000
6512.31404  1.00000000
6512.45156  1.00000000
6512.58907  1.00000000
6512.72659  1.00000000
6512.86411  1.00000000
6513.00163  1.00000000
6513.13914  1.00000000
6513.27666  1.00000000
6513.41418  1.00000000
6513.55169  1.00000000
6513.68921  1.00000000
6513.82673  1.00000000
6513.96425  1.00000000
6514.10176  1.00000000
6514.23928  1.00000000
6514.37680  1.00000000
6514.51431  1.00000000
6514.65183  1.00000000
6514.78935  1.00000000
6514.92687  1.00000000
6515.06438  1.00000000
6515.20190  1.00000000
6515.33942  1.00000000
6515.47693  1.00000000
6515.61445  1.00000000
6515.75197  1.00000000
6515.88949  1.00000000
6516.02700  1.00000000
6516.16452  1.00000000
6516.30204  1.00000000
6516.43955  1.00000000
6516.57707  1.00000000
6516.71459  1.00000000
6516.85211  1.00000000
6516.98962  1.00000000
6517.12714  1.00000000
6517.26466  1.00000000
6517.40218  1.00000000
6517.53969  1.00000000
6517.67721  1.00000000
6517.81473  1.00000000
6517.95224  1.00000000
6518.08976  1.00000000
6518.22728  1.00000000
6518.36480  1.00000000
6518.50231  1.00000000
6518.63983  1.00000000
6518.77735  1.00000000
6518.91486  1.00000000
6519.05238  1.00000000
6519.18990  1.00000000
6519.32742  1.00000000
6519.46493  1.00000000
6519.60245  1.00000000
6519.73997  1.00000000
6519.87748  1.00000000
